tn,tp,fp,fn,Accuracy_Score,seed,feature_set,ROC-AUC,MCC,Sensitivity,Specificity,Recall_Sensitivity,Precision,Recall_Specificity
36,22,1,1,0.9666666666666667,3771,AD_guild_split,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
37,6,4,13,0.7166666666666667,9642,clinical_base,0.6091142490372273,0.27239252806439923,0.3157894736842105,0.9024390243902439,0.3157894736842105,0.6,0.9024390243902439
37,2,4,17,0.65,9642,clinical_guild,0.5038510911424904,0.01194290606500031,0.10526315789473684,0.9024390243902439,0.10526315789473684,0.3333333333333333,0.9024390243902439
37,3,4,16,0.6666666666666666,9642,clinical_guild_split,0.5301668806161747,0.08742631518820035,0.15789473684210525,0.9024390243902439,0.15789473684210525,0.42857142857142855,0.9024390243902439
39,3,2,16,0.7,9642,brain_base,0.5545571245186136,0.18364700495703276,0.15789473684210525,0.9512195121951219,0.15789473684210525,0.6,0.9512195121951219
39,3,2,16,0.7,9642,brain_guild,0.5545571245186136,0.18364700495703276,0.15789473684210525,0.9512195121951219,0.15789473684210525,0.6,0.9512195121951219
40,2,1,17,0.7,9642,brain_guild_split,0.5404364569961488,0.17261310524530143,0.10526315789473684,0.975609756097561,0.10526315789473684,0.6666666666666666,0.975609756097561
40,16,1,3,0.9333333333333333,9642,AD_base,0.9088575096277277,0.844135208782045,0.8421052631578947,0.975609756097561,0.8421052631578947,0.9411764705882353,0.975609756097561
40,15,1,4,0.9166666666666666,9642,AD_guild,0.8825417201540436,0.8048059923117024,0.7894736842105263,0.975609756097561,0.7894736842105263,0.9375,0.975609756097561
40,15,1,4,0.9166666666666666,9642,AD_guild_split,0.8825417201540436,0.8048059923117024,0.7894736842105263,0.975609756097561,0.7894736842105263,0.9375,0.975609756097561
36,7,3,14,0.7166666666666667,3609,clinical_base,0.6282051282051282,0.3281650616569468,0.3333333333333333,0.9230769230769231,0.3333333333333333,0.7,0.9230769230769231
36,5,3,16,0.6833333333333333,3609,clinical_guild,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
37,4,2,17,0.6833333333333333,3609,clinical_guild_split,0.5695970695970696,0.22130457664129388,0.19047619047619047,0.9487179487179487,0.19047619047619047,0.6666666666666666,0.9487179487179487
35,6,4,15,0.6833333333333333,3609,brain_base,0.5915750915750915,0.23440361546924773,0.2857142857142857,0.8974358974358975,0.2857142857142857,0.6,0.8974358974358975
35,3,4,18,0.6333333333333333,3609,brain_guild,0.5201465201465201,0.05986666068110038,0.14285714285714285,0.8974358974358975,0.14285714285714285,0.42857142857142855,0.8974358974358975
35,4,4,17,0.65,3609,brain_guild_split,0.5439560439560439,0.12335134242111893,0.19047619047619047,0.8974358974358975,0.19047619047619047,0.5,0.8974358974358975
38,20,1,1,0.9666666666666667,3609,AD_base,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,20,1,1,0.9666666666666667,3609,AD_guild,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,20,1,1,0.9666666666666667,3609,AD_guild_split,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
32,6,9,13,0.6333333333333333,118,clinical_base,0.5481386392811297,0.10342860047301515,0.3157894736842105,0.7804878048780488,0.3157894736842105,0.4,0.7804878048780488
34,7,7,12,0.6833333333333333,118,clinical_guild,0.5988446726572529,0.217424789518001,0.3684210526315789,0.8292682926829268,0.3684210526315789,0.5,0.8292682926829268
38,6,3,13,0.7333333333333333,118,clinical_guild_split,0.6213093709884469,0.31607251530568425,0.3157894736842105,0.926829268292683,0.3157894736842105,0.6666666666666666,0.926829268292683
36,4,5,15,0.6666666666666666,118,brain_base,0.5442875481386392,0.11539155320683711,0.21052631578947367,0.8780487804878049,0.21052631578947367,0.4444444444444444,0.8780487804878049
38,3,3,16,0.6833333333333333,118,brain_guild,0.5423620025673941,0.13137196671500342,0.15789473684210525,0.926829268292683,0.15789473684210525,0.5,0.926829268292683
36,3,5,16,0.65,118,brain_guild_split,0.517971758664955,0.04918612817551101,0.15789473684210525,0.8780487804878049,0.15789473684210525,0.375,0.8780487804878049
40,18,1,1,0.9666666666666667,118,AD_base,0.9614890885750962,0.9229781771501926,0.9473684210526315,0.975609756097561,0.9473684210526315,0.9473684210526315,0.975609756097561
40,19,1,0,0.9833333333333333,118,AD_guild,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
40,19,1,0,0.9833333333333333,118,AD_guild_split,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
30,8,10,12,0.6333333333333333,1164,clinical_base,0.575,0.1543033499620919,0.4,0.75,0.4,0.4444444444444444,0.75
32,7,8,13,0.65,1164,clinical_guild,0.5750000000000001,0.16329931618554522,0.35,0.8,0.35,0.4666666666666667,0.8
32,6,8,14,0.6333333333333333,1164,clinical_guild_split,0.55,0.11145564251507058,0.3,0.8,0.3,0.42857142857142855,0.8
34,8,6,12,0.7,1164,brain_base,0.625,0.2786391062876764,0.4,0.85,0.4,0.5714285714285714,0.85
35,8,5,12,0.7166666666666667,1164,brain_guild,0.6375,0.3146712622298427,0.4,0.875,0.4,0.6153846153846154,0.875
37,4,3,16,0.6833333333333333,1164,brain_guild_split,0.5625,0.1835557745535881,0.2,0.925,0.2,0.5714285714285714,0.925
40,18,0,2,0.9666666666666667,1164,AD_base,0.95,0.9258200997725514,0.9,1.0,0.9,1.0,1.0
40,18,0,2,0.9666666666666667,1164,AD_guild,0.95,0.9258200997725514,0.9,1.0,0.9,1.0,1.0
40,18,0,2,0.9666666666666667,1164,AD_guild_split,0.95,0.9258200997725514,0.9,1.0,0.9,1.0,1.0
